bbox/AP,bbox/AP-Acral Lentiginous,bbox/AP-Lentigo Maligna,bbox/AP-Nodular Melanoma,bbox/AP-cancer,bbox/AP50,bbox/AP75,bbox/APl,bbox/APm,bbox/APs,data_time,eta_seconds,fast_rcnn/cls_accuracy,fast_rcnn/false_negative,fast_rcnn/fg_cls_accuracy,iteration,loss_box_reg,loss_cls,loss_rpn_cls,loss_rpn_loc,lr,rank_data_time,roi_head/num_bg_samples,roi_head/num_fg_samples,rpn/num_neg_anchors,rpn/num_pos_anchors,time,total_loss
29.222584539559946,20.053555355535554,26.134800323350305,41.479397939793984,,65.24415221860129,16.154532119878656,30.933825164839924,27.779611294462782,,0.006026679500109822,822.5971676998597,0.97607421875,0.2640232108317214,0.671474358974359,2199,0.08487195894122124,0.06491688638925552,0.001858286326751113,0.005875800969079137,0.00025,0.006026679500109822,489.25,22.75,251.75,4.25,0.4925741955000831,0.16257063846569508
31.423310985927184,21.622892143037394,31.057106821344817,41.58993399339934,,65.17520954994738,23.37795102796005,34.50525296011609,24.257425742574256,,0.006212303499523841,730.8030007996422,0.98291015625,0.23330034636318653,0.7011363636363637,2399,0.06674548983573914,0.04665865749120712,0.00031815506372367963,0.004071551724337041,0.00025,0.006212303499523841,488.75,23.25,252.0,4.0,0.45603871999992407,0.12352419519447722
35.25125559632067,30.396220940775393,30.440979723489026,44.916566124697574,,68.93167015869192,31.783110807156067,38.0751127783573,25.371287128712872,,0.005587259000094491,639.5005308998407,0.98388671875,0.21776315789473683,0.7822368421052632,2599,0.059660058468580246,0.039313873276114464,0.0013707300531677902,0.005789436865597963,0.00025,0.005587259000094491,491.75,20.25,251.0,5.0,0.4535915085002671,0.11317725249682553
32.19633700781234,22.346298272671124,28.617552490378934,45.62516026038694,,66.72722574274637,20.465189376080463,35.570681372169375,24.257425742574256,,0.005885627500447299,547.780323599909,0.9853515625,0.20784313725490197,0.7630021141649048,2799,0.05653280019760132,0.038791077211499214,0.0001334417174803093,0.00467789894901216,0.00025,0.005885627500447299,489.5,22.5,252.25,3.75,0.4502917689997048,0.10572773180138029
35.086377562516844,27.218793844340627,32.08546835616119,45.9548704870487,,66.57916511634535,34.05326565729119,37.30105550192669,27.755775577557756,,0.005628226999760955,456.3826090002294,0.9892578125,0.12503987240829345,0.8696969696969696,2999,0.04772275686264038,0.033670760691165924,0.0007598012161906809,0.0058962078765034676,0.00025,0.005628226999760955,492.0,20.0,251.5,4.5,0.4550464369999645,0.09167751493805554
36.200105080215714,30.45159716336369,30.856628730099896,47.29208934718356,,69.39307463659532,31.266276457142727,39.259053503420425,26.542904290429043,,0.005785861999356712,364.7179503997904,0.9873046875,0.1663010092145678,0.7703488372093024,3199,0.050936417654156685,0.034809838980436325,0.0007162626716308296,0.006484804907813668,0.00025,0.005785861999356712,492.75,19.25,250.5,5.5,0.4540719084993725,0.10092053504195064
40.71990212830393,35.188320051517344,30.40282590592312,56.56856042747131,,72.49897275625233,34.52372380095152,44.029241203456856,24.801980198019802,,0.005926746500335867,273.0629537999448,0.9873046875,0.14852941176470588,0.8344491783323189,3399,0.04406771808862686,0.02885583508759737,0.00047510552394669503,0.005239138845354319,0.00025,0.005926746500335867,492.0,20.0,251.5,4.5,0.44233110849972945,0.08803704151614511
34.20949083982869,25.519693416710094,31.52652623463203,45.582252868143954,,69.04393406237672,26.347634763476346,37.12854725128863,24.8991565823249,,0.005559058000017103,181.90646120001475,0.98681640625,0.19924575738529227,0.7882059800664452,3599,0.047850292176008224,0.03323441371321678,0.00018278265633853152,0.004163660574704409,0.00025,0.005559058000017103,490.75,21.25,252.0,4.0,0.43959906999998566,0.09129870855929312
39.63837267632338,37.29184155297089,32.194940785287315,49.42833569071193,,74.30886667358159,30.412676949853907,43.226588031090984,24.801980198019802,,0.005678904999513179,90.92497080000612,0.98681640625,0.16472868217054265,0.8193473193473193,3799,0.04999873228371143,0.029651237651705742,0.00026849152345675975,0.003863245015963912,0.00025,0.005678904999513179,489.5,22.5,252.0,4.0,0.4350907574998928,0.08502421589219011
39.04236632749887,36.50947705546875,32.18802896773194,48.42959295929592,,72.5669991080403,35.75278034715914,42.562095682168675,27.887788778877887,,,,,,,4000,,,,,,,,,,,,
